,id,label,name,_start,_end,_type,rating
1435,,,,141,0,BELONGS_TO,
1436,,,,142,5,BELONGS_TO,
1437,,,,143,1,BELONGS_TO,
1438,,,,144,3,BELONGS_TO,
1439,,,,145,0,BELONGS_TO,
1440,,,,146,3,BELONGS_TO,
1441,,,,147,3,BELONGS_TO,
1442,,,,148,2,BELONGS_TO,
1443,,,,149,0,BELONGS_TO,
1444,,,,150,0,BELONGS_TO,
1445,,,,151,1,BELONGS_TO,
1446,,,,152,1,BELONGS_TO,
1447,,,,153,5,BELONGS_TO,
1448,,,,154,0,BELONGS_TO,
1449,,,,155,1,BELONGS_TO,
1450,,,,156,2,BELONGS_TO,
1451,,,,157,2,BELONGS_TO,
1452,,,,158,0,BELONGS_TO,
1453,,,,159,2,BELONGS_TO,
1454,,,,160,0,BELONGS_TO,
1455,,,,161,5,BELONGS_TO,
1456,,,,162,3,BELONGS_TO,
1457,,,,163,6,BELONGS_TO,
1458,,,,164,1,BELONGS_TO,
1459,,,,165,5,BELONGS_TO,
1460,,,,166,3,BELONGS_TO,
1461,,,,167,0,BELONGS_TO,
1462,,,,168,4,BELONGS_TO,
1463,,,,169,2,BELONGS_TO,
1464,,,,170,2,BELONGS_TO,
1465,,,,171,3,BELONGS_TO,
1466,,,,172,5,BELONGS_TO,
1467,,,,173,0,BELONGS_TO,
1468,,,,174,5,BELONGS_TO,
1469,,,,175,4,BELONGS_TO,
1470,,,,176,1,BELONGS_TO,
1471,,,,177,1,BELONGS_TO,
1472,,,,178,1,BELONGS_TO,
1473,,,,179,3,BELONGS_TO,
1474,,,,180,6,BELONGS_TO,
1475,,,,181,4,BELONGS_TO,
1476,,,,182,1,BELONGS_TO,
1477,,,,183,0,BELONGS_TO,
1478,,,,184,5,BELONGS_TO,
1479,,,,185,3,BELONGS_TO,
1480,,,,186,3,BELONGS_TO,
1481,,,,187,0,BELONGS_TO,
1482,,,,188,3,BELONGS_TO,
1483,,,,189,4,BELONGS_TO,
1484,,,,190,1,BELONGS_TO,
1485,,,,191,1,BELONGS_TO,
1486,,,,192,1,BELONGS_TO,
1487,,,,193,3,BELONGS_TO,
1488,,,,194,4,BELONGS_TO,
1489,,,,195,2,BELONGS_TO,
1490,,,,196,0,BELONGS_TO,
1491,,,,197,1,BELONGS_TO,
1492,,,,198,1,BELONGS_TO,
1493,,,,199,0,BELONGS_TO,
1494,,,,200,5,BELONGS_TO,
1495,,,,201,5,BELONGS_TO,
1496,,,,202,2,BELONGS_TO,
1497,,,,203,0,BELONGS_TO,
1498,,,,204,0,BELONGS_TO,
1499,,,,205,2,BELONGS_TO,
1500,,,,206,0,BELONGS_TO,
1501,,,,207,5,BELONGS_TO,
1502,,,,208,0,BELONGS_TO,
1503,,,,209,0,BELONGS_TO,
1504,,,,210,1,BELONGS_TO,
1505,,,,211,5,BELONGS_TO,
1506,,,,212,0,BELONGS_TO,
1507,,,,213,0,BELONGS_TO,
1508,,,,214,0,BELONGS_TO,
1509,,,,215,5,BELONGS_TO,
1510,,,,216,0,BELONGS_TO,
1511,,,,217,1,BELONGS_TO,
1512,,,,218,5,BELONGS_TO,
1513,,,,219,6,BELONGS_TO,
1514,,,,220,0,BELONGS_TO,
1515,,,,221,4,BELONGS_TO,
1516,,,,222,5,BELONGS_TO,
1517,,,,223,0,BELONGS_TO,
1518,,,,224,6,BELONGS_TO,
1519,,,,225,2,BELONGS_TO,
1520,,,,226,1,BELONGS_TO,
1521,,,,227,2,BELONGS_TO,
1522,,,,228,3,BELONGS_TO,
1523,,,,229,5,BELONGS_TO,
1524,,,,230,5,BELONGS_TO,
1525,,,,231,0,BELONGS_TO,
1526,,,,232,1,BELONGS_TO,
1527,,,,233,1,BELONGS_TO,
1528,,,,234,0,BELONGS_TO,
1529,,,,235,2,BELONGS_TO,
1530,,,,236,0,BELONGS_TO,
1531,,,,237,0,BELONGS_TO,
1532,,,,238,0,BELONGS_TO,
1533,,,,239,0,BELONGS_TO,
1534,,,,240,3,BELONGS_TO,
1535,,,,241,1,BELONGS_TO,
1536,,,,242,1,BELONGS_TO,
1537,,,,243,4,BELONGS_TO,
1538,,,,244,1,BELONGS_TO,
1539,,,,245,2,BELONGS_TO,
1540,,,,246,6,BELONGS_TO,
1541,,,,247,6,BELONGS_TO,
1542,,,,248,0,BELONGS_TO,
1543,,,,249,2,BELONGS_TO,
1544,,,,250,1,BELONGS_TO,
1545,,,,251,1,BELONGS_TO,
1546,,,,252,0,BELONGS_TO,
1547,,,,253,0,BELONGS_TO,
1548,,,,254,4,BELONGS_TO,
1549,,,,255,5,BELONGS_TO,
1550,,,,256,2,BELONGS_TO,
1551,,,,257,0,BELONGS_TO,
1552,,,,258,1,BELONGS_TO,
1553,,,,259,2,BELONGS_TO,
1554,,,,260,1,BELONGS_TO,
1555,,,,261,1,BELONGS_TO,
1556,,,,262,1,BELONGS_TO,
1557,,,,263,4,BELONGS_TO,
1558,,,,264,0,BELONGS_TO,
1559,,,,265,6,BELONGS_TO,
1560,,,,266,0,BELONGS_TO,
1561,,,,267,2,BELONGS_TO,
1562,,,,268,0,BELONGS_TO,
1563,,,,269,2,BELONGS_TO,
1564,,,,270,4,BELONGS_TO,
1565,,,,271,3,BELONGS_TO,
1566,,,,272,3,BELONGS_TO,
1567,,,,273,6,BELONGS_TO,
1568,,,,274,1,BELONGS_TO,
1569,,,,275,3,BELONGS_TO,
1570,,,,276,5,BELONGS_TO,
1571,,,,277,2,BELONGS_TO,
1572,,,,278,0,BELONGS_TO,
1573,,,,279,1,BELONGS_TO,
1574,,,,280,1,BELONGS_TO,
1575,,,,281,0,BELONGS_TO,
1576,,,,282,4,BELONGS_TO,
1577,,,,283,5,BELONGS_TO,
1578,,,,284,5,BELONGS_TO,
1579,,,,285,5,BELONGS_TO,
1580,,,,286,5,BELONGS_TO,
1581,,,,287,2,BELONGS_TO,
1582,,,,288,0,BELONGS_TO,
1583,,,,289,0,BELONGS_TO,
1584,,,,290,2,BELONGS_TO,
1585,,,,291,5,BELONGS_TO,
1586,,,,292,1,BELONGS_TO,
1587,,,,293,1,BELONGS_TO,
1588,,,,294,3,BELONGS_TO,
1589,,,,295,0,BELONGS_TO,
1590,,,,296,1,BELONGS_TO,
1591,,,,297,5,BELONGS_TO,
1592,,,,298,1,BELONGS_TO,
1593,,,,299,1,BELONGS_TO,
1594,,,,300,0,BELONGS_TO,
1595,,,,301,0,BELONGS_TO,
1596,,,,302,0,BELONGS_TO,
1597,,,,303,1,BELONGS_TO,
1598,,,,304,2,BELONGS_TO,
1599,,,,305,0,BELONGS_TO,
1600,,,,306,3,BELONGS_TO,
1601,,,,307,5,BELONGS_TO,
1602,,,,308,0,BELONGS_TO,
1603,,,,309,0,BELONGS_TO,
1604,,,,310,5,BELONGS_TO,
1605,,,,311,0,BELONGS_TO,
1606,,,,312,4,BELONGS_TO,
1607,,,,313,0,BELONGS_TO,
1608,,,,314,2,BELONGS_TO,
1609,,,,315,2,BELONGS_TO,
1610,,,,316,0,BELONGS_TO,
1611,,,,317,0,BELONGS_TO,
1612,,,,318,5,BELONGS_TO,
1613,,,,319,0,BELONGS_TO,
1614,,,,320,1,BELONGS_TO,
1615,,,,321,0,BELONGS_TO,
1616,,,,322,4,BELONGS_TO,
1617,,,,323,0,BELONGS_TO,
1618,,,,324,0,BELONGS_TO,
1619,,,,325,4,BELONGS_TO,
1620,,,,326,3,BELONGS_TO,
1621,,,,327,1,BELONGS_TO,
1622,,,,328,5,BELONGS_TO,
1623,,,,329,1,BELONGS_TO,
1624,,,,330,2,BELONGS_TO,
1625,,,,331,0,BELONGS_TO,
1626,,,,332,2,BELONGS_TO,
1627,,,,333,3,BELONGS_TO,
1628,,,,334,3,BELONGS_TO,
1629,,,,335,5,BELONGS_TO,
1630,,,,336,4,BELONGS_TO,
1631,,,,337,3,BELONGS_TO,
1632,,,,338,1,BELONGS_TO,
1633,,,,339,4,BELONGS_TO,
1634,,,,340,1,BELONGS_TO,
1635,,,,341,5,BELONGS_TO,
1636,,,,342,1,BELONGS_TO,
1637,,,,343,3,BELONGS_TO,
1638,,,,344,3,BELONGS_TO,
1639,,,,345,1,BELONGS_TO,
1640,,,,346,1,BELONGS_TO,
1641,,,,347,1,BELONGS_TO,
1642,,,,348,2,BELONGS_TO,
1643,,,,349,2,BELONGS_TO,
1644,,,,350,2,BELONGS_TO,
1645,,,,351,3,BELONGS_TO,
1646,,,,352,1,BELONGS_TO,
1647,,,,353,3,BELONGS_TO,
1648,,,,354,5,BELONGS_TO,
1649,,,,355,2,BELONGS_TO,
1650,,,,356,1,BELONGS_TO,
1651,,,,357,5,BELONGS_TO,
1652,,,,358,0,BELONGS_TO,
1653,,,,359,0,BELONGS_TO,
1654,,,,360,0,BELONGS_TO,
1655,,,,361,3,BELONGS_TO,
1656,,,,362,3,BELONGS_TO,
1657,,,,363,2,BELONGS_TO,
1658,,,,364,0,BELONGS_TO,
1659,,,,365,3,BELONGS_TO,
1660,,,,366,3,BELONGS_TO,
1661,,,,367,0,BELONGS_TO,
1662,,,,368,5,BELONGS_TO,
1663,,,,369,1,BELONGS_TO,
1664,,,,370,4,BELONGS_TO,
1665,,,,371,2,BELONGS_TO,
1666,,,,372,4,BELONGS_TO,
1667,,,,373,1,BELONGS_TO,
1668,,,,374,2,BELONGS_TO,
1669,,,,375,5,BELONGS_TO,
1670,,,,376,2,BELONGS_TO,
1671,,,,377,5,BELONGS_TO,
1672,,,,378,1,BELONGS_TO,
1673,,,,379,0,BELONGS_TO,
1674,,,,380,1,BELONGS_TO,
1675,,,,381,0,BELONGS_TO,
1676,,,,382,5,BELONGS_TO,
1677,,,,383,0,BELONGS_TO,
1678,,,,384,4,BELONGS_TO,
1679,,,,385,3,BELONGS_TO,
1680,,,,386,5,BELONGS_TO,
1681,,,,387,1,BELONGS_TO,
1682,,,,388,3,BELONGS_TO,
1683,,,,389,2,BELONGS_TO,
1684,,,,390,2,BELONGS_TO,
1685,,,,391,0,BELONGS_TO,
1686,,,,392,3,BELONGS_TO,
1687,,,,393,3,BELONGS_TO,
1688,,,,394,5,BELONGS_TO,
1689,,,,395,2,BELONGS_TO,
1690,,,,396,3,BELONGS_TO,
1691,,,,397,1,BELONGS_TO,
1692,,,,398,4,BELONGS_TO,
1693,,,,399,0,BELONGS_TO,
1694,,,,400,1,BELONGS_TO,
1695,,,,401,3,BELONGS_TO,
1696,,,,402,1,BELONGS_TO,
1697,,,,403,3,BELONGS_TO,
1698,,,,404,3,BELONGS_TO,
1699,,,,405,4,BELONGS_TO,
1700,,,,406,2,BELONGS_TO,
1701,,,,407,0,BELONGS_TO,
1702,,,,408,2,BELONGS_TO,
1703,,,,409,2,BELONGS_TO,
1704,,,,410,3,BELONGS_TO,
1705,,,,411,5,BELONGS_TO,
1706,,,,412,5,BELONGS_TO,
1707,,,,413,0,BELONGS_TO,
1708,,,,414,2,BELONGS_TO,
1709,,,,415,0,BELONGS_TO,
1710,,,,416,2,BELONGS_TO,
1711,,,,417,1,BELONGS_TO,
1712,,,,418,2,BELONGS_TO,
1713,,,,419,4,BELONGS_TO,
1714,,,,420,5,BELONGS_TO,
1715,,,,421,2,BELONGS_TO,
1716,,,,422,5,BELONGS_TO,
1717,,,,423,2,BELONGS_TO,
1718,,,,424,4,BELONGS_TO,
1719,,,,425,1,BELONGS_TO,
1720,,,,426,6,BELONGS_TO,
1721,,,,427,1,BELONGS_TO,
1722,,,,428,2,BELONGS_TO,
1723,,,,429,5,BELONGS_TO,
1724,,,,430,2,BELONGS_TO,
1725,,,,431,0,BELONGS_TO,
1726,,,,432,0,BELONGS_TO,
1727,,,,433,0,BELONGS_TO,
1728,,,,434,2,BELONGS_TO,
1729,,,,435,0,BELONGS_TO,
1730,,,,436,1,BELONGS_TO,
1731,,,,437,3,BELONGS_TO,
1732,,,,438,3,BELONGS_TO,
1733,,,,439,1,BELONGS_TO,
1734,,,,440,5,BELONGS_TO,
1735,,,,441,2,BELONGS_TO,
1736,,,,442,0,BELONGS_TO,
1737,,,,443,1,BELONGS_TO,
1738,,,,444,2,BELONGS_TO,
1739,,,,445,1,BELONGS_TO,
1740,,,,446,0,BELONGS_TO,
1741,,,,447,0,BELONGS_TO,
1742,,,,448,4,BELONGS_TO,
1743,,,,449,5,BELONGS_TO,
1744,,,,450,0,BELONGS_TO,
1745,,,,451,0,BELONGS_TO,
1746,,,,452,5,BELONGS_TO,
1747,,,,453,3,BELONGS_TO,
1748,,,,454,1,BELONGS_TO,
1749,,,,455,0,BELONGS_TO,
1750,,,,456,1,BELONGS_TO,
1751,,,,457,2,BELONGS_TO,
1752,,,,458,2,BELONGS_TO,
1753,,,,459,4,BELONGS_TO,
1754,,,,460,6,BELONGS_TO,
1755,,,,461,5,BELONGS_TO,
1756,,,,462,0,BELONGS_TO,
1757,,,,463,3,BELONGS_TO,
1758,,,,464,0,BELONGS_TO,
1759,,,,465,4,BELONGS_TO,
1760,,,,466,1,BELONGS_TO,
1761,,,,467,0,BELONGS_TO,
1762,,,,468,4,BELONGS_TO,
1763,,,,469,0,BELONGS_TO,
1764,,,,470,0,BELONGS_TO,
1765,,,,471,0,BELONGS_TO,
1766,,,,472,4,BELONGS_TO,
1767,,,,473,2,BELONGS_TO,
1768,,,,474,1,BELONGS_TO,
1769,,,,475,1,BELONGS_TO,
1770,,,,476,0,BELONGS_TO,
1771,,,,477,0,BELONGS_TO,
1772,,,,478,2,BELONGS_TO,
1773,,,,479,3,BELONGS_TO,
1774,,,,480,1,BELONGS_TO,
1775,,,,481,0,BELONGS_TO,
1776,,,,482,1,BELONGS_TO,
1777,,,,483,3,BELONGS_TO,
1778,,,,484,2,BELONGS_TO,
1779,,,,485,6,BELONGS_TO,
1780,,,,486,1,BELONGS_TO,
1781,,,,487,5,BELONGS_TO,
1782,,,,488,4,BELONGS_TO,
1783,,,,489,1,BELONGS_TO,
1784,,,,490,3,BELONGS_TO,
1785,,,,491,3,BELONGS_TO,
1786,,,,492,4,BELONGS_TO,
1787,,,,493,0,BELONGS_TO,
1788,,,,494,3,BELONGS_TO,
1789,,,,495,1,BELONGS_TO,
1790,,,,496,1,BELONGS_TO,
1791,,,,497,0,BELONGS_TO,
1792,,,,498,0,BELONGS_TO,
1793,,,,499,0,BELONGS_TO,
1794,,,,500,1,BELONGS_TO,
1795,,,,501,0,BELONGS_TO,
1796,,,,502,5,BELONGS_TO,
1797,,,,503,4,BELONGS_TO,
1798,,,,504,0,BELONGS_TO,
1799,,,,505,6,BELONGS_TO,
1800,,,,506,1,BELONGS_TO,
1801,,,,507,5,BELONGS_TO,
1802,,,,508,4,BELONGS_TO,
1803,,,,509,2,BELONGS_TO,
1804,,,,510,3,BELONGS_TO,
1805,,,,511,1,BELONGS_TO,
1806,,,,512,5,BELONGS_TO,
1807,,,,513,5,BELONGS_TO,
1808,,,,514,0,BELONGS_TO,
1809,,,,515,4,BELONGS_TO,
1810,,,,516,3,BELONGS_TO,
1811,,,,517,5,BELONGS_TO,
1812,,,,518,1,BELONGS_TO,
1813,,,,519,5,BELONGS_TO,
1814,,,,520,5,BELONGS_TO,
1815,,,,521,5,BELONGS_TO,
1816,,,,522,0,BELONGS_TO,
1817,,,,523,1,BELONGS_TO,
1818,,,,524,5,BELONGS_TO,
1819,,,,525,3,BELONGS_TO,
1820,,,,526,1,BELONGS_TO,
1821,,,,527,4,BELONGS_TO,
1822,,,,528,0,BELONGS_TO,
1823,,,,529,4,BELONGS_TO,
1824,,,,530,3,BELONGS_TO,
1825,,,,531,4,BELONGS_TO,
1826,,,,532,4,BELONGS_TO,
1827,,,,533,0,BELONGS_TO,
1828,,,,534,2,BELONGS_TO,
1829,,,,535,0,BELONGS_TO,
1830,,,,536,0,BELONGS_TO,
1831,,,,537,3,BELONGS_TO,
1832,,,,538,6,BELONGS_TO,
1833,,,,539,3,BELONGS_TO,
1834,,,,540,5,BELONGS_TO,
1835,,,,541,0,BELONGS_TO,
1836,,,,542,5,BELONGS_TO,
1837,,,,543,3,BELONGS_TO,
1838,,,,544,1,BELONGS_TO,
1839,,,,545,0,BELONGS_TO,
1840,,,,546,2,BELONGS_TO,
1841,,,,547,0,BELONGS_TO,
1842,,,,548,0,BELONGS_TO,
1843,,,,549,0,BELONGS_TO,
1844,,,,550,3,BELONGS_TO,
1845,,,,551,3,BELONGS_TO,
1846,,,,552,0,BELONGS_TO,
1847,,,,553,1,BELONGS_TO,
1848,,,,554,2,BELONGS_TO,
1849,,,,555,5,BELONGS_TO,
1850,,,,556,0,BELONGS_TO,
1851,,,,557,2,BELONGS_TO,
1852,,,,558,5,BELONGS_TO,
1853,,,,559,5,BELONGS_TO,
1854,,,,560,0,BELONGS_TO,
1855,,,,561,1,BELONGS_TO,
1856,,,,562,5,BELONGS_TO,
1857,,,,563,6,BELONGS_TO,
1858,,,,564,4,BELONGS_TO,
1859,,,,565,2,BELONGS_TO,
1860,,,,566,0,BELONGS_TO,
1861,,,,567,2,BELONGS_TO,
1862,,,,568,0,BELONGS_TO,
1863,,,,569,1,BELONGS_TO,
1864,,,,570,0,BELONGS_TO,
1865,,,,571,5,BELONGS_TO,
1866,,,,572,0,BELONGS_TO,
1867,,,,573,5,BELONGS_TO,
1868,,,,574,2,BELONGS_TO,
1869,,,,575,5,BELONGS_TO,
1870,,,,576,0,BELONGS_TO,
1871,,,,577,3,BELONGS_TO,
1872,,,,578,5,BELONGS_TO,
1873,,,,579,5,BELONGS_TO,
1874,,,,580,4,BELONGS_TO,
1875,,,,581,5,BELONGS_TO,
1876,,,,582,5,BELONGS_TO,
1877,,,,583,0,BELONGS_TO,
1878,,,,584,1,BELONGS_TO,
1879,,,,585,1,BELONGS_TO,
1880,,,,586,5,BELONGS_TO,
1881,,,,587,5,BELONGS_TO,
1882,,,,588,3,BELONGS_TO,
1883,,,,589,2,BELONGS_TO,
1884,,,,590,2,BELONGS_TO,
1885,,,,591,0,BELONGS_TO,
1886,,,,592,0,BELONGS_TO,
1887,,,,593,2,BELONGS_TO,
1888,,,,594,3,BELONGS_TO,
1889,,,,595,0,BELONGS_TO,
1890,,,,596,2,BELONGS_TO,
1891,,,,597,0,BELONGS_TO,
1892,,,,598,1,BELONGS_TO,
1893,,,,599,6,BELONGS_TO,
1894,,,,600,0,BELONGS_TO,
1895,,,,601,4,BELONGS_TO,
1896,,,,602,3,BELONGS_TO,
1897,,,,603,0,BELONGS_TO,
1898,,,,604,1,BELONGS_TO,
1899,,,,605,1,BELONGS_TO,
1900,,,,606,5,BELONGS_TO,
1901,,,,607,2,BELONGS_TO,
1902,,,,608,2,BELONGS_TO,
1903,,,,609,5,BELONGS_TO,
1904,,,,610,3,BELONGS_TO,
1905,,,,611,4,BELONGS_TO,
1906,,,,612,0,BELONGS_TO,
1907,,,,613,2,BELONGS_TO,
1908,,,,614,4,BELONGS_TO,
1909,,,,615,1,BELONGS_TO,
1910,,,,616,0,BELONGS_TO,
1911,,,,617,4,BELONGS_TO,
1912,,,,618,2,BELONGS_TO,
1913,,,,619,5,BELONGS_TO,
1914,,,,620,5,BELONGS_TO,
1915,,,,621,0,BELONGS_TO,
1916,,,,622,1,BELONGS_TO,
1917,,,,623,1,BELONGS_TO,
1918,,,,624,0,BELONGS_TO,
1919,,,,625,0,BELONGS_TO,
1920,,,,626,5,BELONGS_TO,
1921,,,,627,6,BELONGS_TO,
1922,,,,628,1,BELONGS_TO,
1923,,,,629,0,BELONGS_TO,
1924,,,,630,1,BELONGS_TO,
1925,,,,631,5,BELONGS_TO,
1926,,,,632,0,BELONGS_TO,
1927,,,,633,5,BELONGS_TO,
1928,,,,634,5,BELONGS_TO,
1929,,,,635,4,BELONGS_TO,
1930,,,,636,2,BELONGS_TO,
1931,,,,637,5,BELONGS_TO,
1932,,,,638,4,BELONGS_TO,
1933,,,,639,4,BELONGS_TO,
1934,,,,640,2,BELONGS_TO,
1935,,,,641,3,BELONGS_TO,
1936,,,,642,0,BELONGS_TO,
1937,,,,643,2,BELONGS_TO,
1938,,,,644,0,BELONGS_TO,
1939,,,,645,4,BELONGS_TO,
1940,,,,646,3,BELONGS_TO,
1941,,,,647,1,BELONGS_TO,
1942,,,,648,1,BELONGS_TO,
1943,,,,649,0,BELONGS_TO,
1944,,,,650,3,BELONGS_TO,
1945,,,,651,0,BELONGS_TO,
1946,,,,652,5,BELONGS_TO,
1947,,,,653,5,BELONGS_TO,
1948,,,,654,5,BELONGS_TO,
1949,,,,655,5,BELONGS_TO,
1950,,,,656,2,BELONGS_TO,
1951,,,,657,2,BELONGS_TO,
1952,,,,658,2,BELONGS_TO,
1953,,,,659,2,BELONGS_TO,
1954,,,,660,1,BELONGS_TO,
1955,,,,661,0,BELONGS_TO,
1956,,,,662,1,BELONGS_TO,
1957,,,,663,1,BELONGS_TO,
1958,,,,664,1,BELONGS_TO,
1959,,,,665,3,BELONGS_TO,
1960,,,,666,4,BELONGS_TO,
1961,,,,667,0,BELONGS_TO,
1962,,,,668,2,BELONGS_TO,
1963,,,,669,1,BELONGS_TO,
1964,,,,670,0,BELONGS_TO,
1965,,,,671,3,BELONGS_TO,
1966,,,,672,2,BELONGS_TO,
1967,,,,673,2,BELONGS_TO,
1968,,,,674,1,BELONGS_TO,
1969,,,,675,5,BELONGS_TO,
1970,,,,676,0,BELONGS_TO,
1971,,,,677,3,BELONGS_TO,
1972,,,,678,5,BELONGS_TO,
1973,,,,679,2,BELONGS_TO,
1974,,,,680,3,BELONGS_TO,
1975,,,,681,0,BELONGS_TO,
1976,,,,682,1,BELONGS_TO,
1977,,,,683,0,BELONGS_TO,
1978,,,,684,2,BELONGS_TO,
1979,,,,685,4,BELONGS_TO,
1980,,,,686,0,BELONGS_TO,
1981,,,,687,6,BELONGS_TO,
1982,,,,688,1,BELONGS_TO,
1983,,,,689,0,BELONGS_TO,
1984,,,,690,2,BELONGS_TO,
1985,,,,691,0,BELONGS_TO,
1986,,,,692,0,BELONGS_TO,
1987,,,,693,1,BELONGS_TO,
1988,,,,694,1,BELONGS_TO,
1989,,,,695,5,BELONGS_TO,
1990,,,,696,2,BELONGS_TO,
1991,,,,697,2,BELONGS_TO,
1992,,,,698,4,BELONGS_TO,
1993,,,,699,4,BELONGS_TO,
1994,,,,700,0,BELONGS_TO,
1995,,,,701,3,BELONGS_TO,
1996,,,,702,4,BELONGS_TO,
1997,,,,703,3,BELONGS_TO,
1998,,,,704,4,BELONGS_TO,
1999,,,,705,5,BELONGS_TO,
2000,,,,706,4,BELONGS_TO,
2001,,,,707,0,BELONGS_TO,
2002,,,,708,0,BELONGS_TO,
2003,,,,709,0,BELONGS_TO,
2004,,,,710,3,BELONGS_TO,
2005,,,,711,5,BELONGS_TO,
2006,,,,712,0,BELONGS_TO,
2007,,,,713,4,BELONGS_TO,
2008,,,,714,1,BELONGS_TO,
2009,,,,715,4,BELONGS_TO,
2010,,,,716,2,BELONGS_TO,
2011,,,,717,0,BELONGS_TO,
2012,,,,718,3,BELONGS_TO,
2013,,,,719,3,BELONGS_TO,
2014,,,,720,0,BELONGS_TO,
2015,,,,721,2,BELONGS_TO,
2016,,,,722,6,BELONGS_TO,
2017,,,,723,0,BELONGS_TO,
2018,,,,724,0,BELONGS_TO,
2019,,,,725,2,BELONGS_TO,
2020,,,,726,1,BELONGS_TO,
2021,,,,727,0,BELONGS_TO,
2022,,,,728,3,BELONGS_TO,
2023,,,,729,2,BELONGS_TO,
2024,,,,730,1,BELONGS_TO,
2025,,,,731,6,BELONGS_TO,
2026,,,,732,0,BELONGS_TO,
2027,,,,733,0,BELONGS_TO,
2028,,,,734,1,BELONGS_TO,
2029,,,,735,6,BELONGS_TO,
2030,,,,736,5,BELONGS_TO,
2031,,,,737,1,BELONGS_TO,
2032,,,,738,5,BELONGS_TO,
2033,,,,739,4,BELONGS_TO,
2034,,,,740,1,BELONGS_TO,
2035,,,,741,2,BELONGS_TO,
2036,,,,742,3,BELONGS_TO,
2037,,,,743,0,BELONGS_TO,
2038,,,,744,1,BELONGS_TO,
2039,,,,745,0,BELONGS_TO,
2040,,,,746,5,BELONGS_TO,
2041,,,,747,0,BELONGS_TO,
2042,,,,748,3,BELONGS_TO,
2043,,,,749,1,BELONGS_TO,
2044,,,,750,5,BELONGS_TO,
2045,,,,751,3,BELONGS_TO,
2046,,,,752,3,BELONGS_TO,
2047,,,,753,3,BELONGS_TO,
2048,,,,754,5,BELONGS_TO,
2049,,,,755,0,BELONGS_TO,
2050,,,,756,5,BELONGS_TO,
2051,,,,757,4,BELONGS_TO,
2052,,,,758,0,BELONGS_TO,
2053,,,,759,6,BELONGS_TO,
2054,,,,760,0,BELONGS_TO,
2055,,,,761,2,BELONGS_TO,
2056,,,,762,6,BELONGS_TO,
2057,,,,763,0,BELONGS_TO,
2058,,,,764,2,BELONGS_TO,
2059,,,,765,0,BELONGS_TO,
2060,,,,766,3,BELONGS_TO,
2061,,,,767,1,BELONGS_TO,
2062,,,,768,5,BELONGS_TO,
2063,,,,769,1,BELONGS_TO,
2064,,,,770,6,BELONGS_TO,
2065,,,,771,1,BELONGS_TO,
2066,,,,772,4,BELONGS_TO,
2067,,,,773,2,BELONGS_TO,
2068,,,,774,3,BELONGS_TO,
2069,,,,775,6,BELONGS_TO,
2070,,,,776,2,BELONGS_TO,
2071,,,,777,1,BELONGS_TO,
2072,,,,778,6,BELONGS_TO,
2073,,,,779,2,BELONGS_TO,
2074,,,,780,5,BELONGS_TO,
2075,,,,781,4,BELONGS_TO,
2076,,,,782,0,BELONGS_TO,
2077,,,,783,2,BELONGS_TO,
2078,,,,784,5,BELONGS_TO,
2079,,,,785,5,BELONGS_TO,
2080,,,,786,3,BELONGS_TO,
2081,,,,787,2,BELONGS_TO,
2082,,,,788,1,BELONGS_TO,
2083,,,,789,1,BELONGS_TO,
2084,,,,790,0,BELONGS_TO,
2085,,,,791,4,BELONGS_TO,
2086,,,,792,2,BELONGS_TO,
2087,,,,793,0,BELONGS_TO,
2088,,,,794,4,BELONGS_TO,
2089,,,,795,5,BELONGS_TO,
2090,,,,796,3,BELONGS_TO,
2091,,,,797,0,BELONGS_TO,
2092,,,,798,0,BELONGS_TO,
2093,,,,799,1,BELONGS_TO,
2094,,,,800,5,BELONGS_TO,
2095,,,,801,1,BELONGS_TO,
2096,,,,802,0,BELONGS_TO,
2097,,,,803,3,BELONGS_TO,
2098,,,,804,3,BELONGS_TO,
2099,,,,805,4,BELONGS_TO,
2100,,,,806,2,BELONGS_TO,
2101,,,,807,5,BELONGS_TO,
2102,,,,808,1,BELONGS_TO,
2103,,,,809,1,BELONGS_TO,
2104,,,,810,4,BELONGS_TO,
2105,,,,811,0,BELONGS_TO,
2106,,,,812,0,BELONGS_TO,
2107,,,,813,1,BELONGS_TO,
2108,,,,814,5,BELONGS_TO,
2109,,,,815,4,BELONGS_TO,
2110,,,,816,0,BELONGS_TO,
2111,,,,817,0,BELONGS_TO,
2112,,,,818,0,BELONGS_TO,
2113,,,,819,6,BELONGS_TO,
2114,,,,820,1,BELONGS_TO,
2115,,,,821,5,BELONGS_TO,
2116,,,,822,3,BELONGS_TO,
2117,,,,823,5,BELONGS_TO,
2118,,,,824,2,BELONGS_TO,
2119,,,,825,5,BELONGS_TO,
2120,,,,826,4,BELONGS_TO,
2121,,,,827,2,BELONGS_TO,
2122,,,,828,1,BELONGS_TO,
2123,,,,829,1,BELONGS_TO,
2124,,,,830,0,BELONGS_TO,
2125,,,,831,5,BELONGS_TO,
2126,,,,832,4,BELONGS_TO,
2127,,,,833,4,BELONGS_TO,
2128,,,,834,4,BELONGS_TO,
2129,,,,835,0,BELONGS_TO,
2130,,,,836,0,BELONGS_TO,
2131,,,,837,0,BELONGS_TO,
2132,,,,838,4,BELONGS_TO,
2133,,,,839,3,BELONGS_TO,
